1,Person 7@172.16.6.210:1099/JADE,2.3587235381301936,1.998749392837785,3.5368007949282285,3.569365327740464,2.4406470653278776,4.807844011485655,3.0014497834074634,1.4499807327448506,2.5217356790122496,1.5146856519518914
1,Person 4@172.16.6.210:1099/JADE,4.920287994926014,3.8179053108266663,4.429795588417566,2.38084743494068,2.5810003453901604,3.413491158529716,4.773926736418421,0.468252086771474,4.081454733502856,1.251220853588884
1,Person 1@172.16.6.210:1099/JADE,0.5430548354610137,1.6278143545568025,0.13236465334017178,1.3147412917752244,0.2948748242228272,1.3156576479112476,0.685081944379467,3.5687382871423208,4.737052551576272,2.1011524597363254
1,Person 8@172.16.6.210:1099/JADE,4.581979972144983,1.9204777032184404,4.99856817263357,0.8866466994537658,3.4652433300240615,0.6154108861770724,0.14278487995338207,0.8883420295626904,1.2851150917792131,3.240822722793904
1,Person 6@172.16.6.210:1099/JADE,4.061939358203569,3.307660106063573,2.5128405390549693,4.013740619721794,2.8406030243822196,0.97729824150951,4.35257623241145,3.5103741897238376,0.795549424727392,0.8932547516768752
1,Person 2@172.16.6.210:1099/JADE,4.329900503111698,2.592404237973153,3.618643378921285,2.2107060144178012,0.209918440424402,2.752723500484484,4.870860319425759,1.9573555500382256,1.6944031894048233,0.4439114269973654
1,Person 3@172.16.6.210:1099/JADE,2.3329016579716284,0.8538298151792578,4.172437139620512,0.06637903451202021,3.4112738798178444,1.6259804481190754,3.077070841571299,1.2194561708350682,0.358675094958143,1.1645397062864082
1,Person 0@172.16.6.210:1099/JADE,3.252488663593339,4.578919043632546,0.5451391348784423,4.095873757949241,1.315666482067261,0.7777497384066379,0.9763372351412003,1.6958771060451387,1.3420426832072985,4.977688232440316
1,Person 5@172.16.6.210:1099/JADE,3.55806406826001,2.4658338174978263,1.611847448722425,3.3107625120510678,0.4792232662249224,2.9566896825961293,4.618607884730698,2.140700699288303,3.5209825521536926,1.0671110764027851
1,Person 9@172.16.6.210:1099/JADE,0.656965691260491,3.3813561527631677,4.827475886460971,2.3628092317550453,2.32456741170021,4.4275996286794514,0.7368782772914095,2.503248693871848,3.4828598886075737,3.3758923204366473
